id,atr1,atr2,atr3,atr4,opis,datum_prip,kategorija,pluzenje,dolzina1,z_enota,z_opis,z_kategori,z_dolzina,z_plocniki,zelenice_1,ime,geometry
37330360.0,10.0,,,532233,Ob Koprivnici do igriĹˇÄŤa,2022/06/04 00:00:00.000,javna pot,SKLOP2,38.0,PEZ 2,Ob Koprivnici do igričča,javna pot,72.0,,,,"LINESTRING (519490.14 123425.47, 519489.24 123419.39, 519488.47 123413.91, 519487.67 123407.95, 519486.73 123400.98, 519485.94 123395.08, 519485 123388.1)"
37330361.0,13.0,,,032832,Ob Koprivnici do HĹ  78,2022/06/04 00:00:00.000,mestna ali krajevna cesta,SKLOP1,93.0,,,,,,,,"LINESTRING (519582.22 123414.15, 519572.27 123415.16, 519563.39 123416.3, 519553.94 123417.51, 519546.05 123418.55, 519531.73 123420.44, 519518.38 123422.2, 519507.92 123423.58, 519501.69 123424.45, 519495.89 123425.01, 519490.14 123425.47)"
37330467.0,10.0,,,535431,Ob Koprivnici â€“ Ulica Alme K,2022/06/04 00:00:00.000,javna pot,SKLOP2,57.0,PEZ 2,Ob Koprivnici - Ulica Alme K,javna pot,86.0,80.0,,,"LINESTRING (519582.22 123414.15, 519582.52 123417.49, 519582.88 123420.24, 519583.34 123422.94, 519584.38 123428.7, 519585.35 123434.1, 519586.17 123438.99, 519587.14 123444.88, 519588.23 123451.48, 519589.34 123458.24, 519590.3 123464.08, 519591.28 123470.07)"
37330413.0,13.0,,,032832,Ob Koprivnici do HĹ  78,2022/06/04 00:00:00.000,mestna ali krajevna cesta,SKLOP1,162.0,,,,,,,,"LINESTRING (519741.28 123439.77, 519729.13 123436.47, 519718.08 123433.63, 519706.25 123430.59, 519693.31 123427.27, 519681.67 123424.28, 519673.54 123422.32, 519664.56 123420.26, 519655.98 123418.47, 519647.39 123416.97, 519639.87 123415.84, 519630.42 123414.6, 519622.08 123413.67, 519613.97 123413.05, 519606.22 123412.85, 519599.13 123412.97, 519593.67 123413.23, 519588.83 123413.61, 519582.22 123414.15)"
37330557.0,10.0,,,535431,Ob Koprivnici â€“ Ulica Alme K,2022/06/04 00:00:00.000,javna pot,SKLOP2,29.0,PEZ 2,Ob Koprivnici - Ulica Alme K,javna pot,86.0,80.0,,,"LINESTRING (519591.28 123470.07, 519593.06 123480.18, 519594.39 123487.6, 519595.54 123494.2, 519596.37 123498.83)"
37330468.0,10.0,,,535432,CvetliÄŤna ulica od HĹ  27 do,2022/06/04 00:00:00.000,javna pot,SKLOP2,27.0,PEZ 2,Cvetlična ulica od HŠ 27 do,javna pot,27.0,,,,"LINESTRING (519591.28 123470.07, 519597.9 123469.07, 519605.29 123467.83, 519611.96 123466.69, 519618.36 123465.59)"
37330558.0,13.0,,,032833,Ob Koprivnici - Ulica Alme Ka*,2022/06/04 00:00:00.000,mestna ali krajevna cesta,SKLOP1,181.0,,,,,,,,"LINESTRING (519596.37 123498.83, 519611.98 123496.82, 519624.96 123495.14, 519635.04 123493.84, 519652.42 123491.9, 519666.51 123490.46, 519679.3 123489.42, 519689.51 123488.6, 519700.63 123487.89, 519708.77 123487.28, 519716.66 123486.68, 519722.54 123486.07, 519725.87 123485.41, 519729.08 123484.16, 519731.8 123482.26, 519733.6 123480.35, 519735.01 123477.9, 519735.94 123475.35, 519736.64 123471.7, 519737.25 123467.1, 519737.78 123461.69, 519738.61 123454.8, 519740.06 123446.37, 519741.28 123439.77)"
37330465.0,13.0,,,032832,Ob Koprivnici do HĹ  78,2022/06/04 00:00:00.000,mestna ali krajevna cesta,SKLOP1,123.0,,,,,,,,"LINESTRING (519860.65 123469.7, 519852.16 123467.66, 519840.2 123464.73, 519831.18 123462.47, 519819.23 123459.48, 519806.67 123456.34, 519794.74 123453.36, 519785.74 123451.11, 519776.22 123448.73, 519765.63 123446.08, 519757.28 123443.99, 519750.4 123442.28, 519749.56 123442.06, 519741.28 123439.77)"
37330565.0,12.0,,,032803,Cesta v Lokrovec - Bevkova ul*,2022/06/04 00:00:00.000,zbirna mestna ali krajevna cesta,SKLOP1,48.0,,,,,,,,"LINESTRING (519860.65 123469.7, 519857.68 123481.79, 519855.34 123491.32, 519853.14 123500.28, 519851.08 123508.65, 519849.12 123516.63)"
37330466.0,12.0,,,032803,Cesta v Lokrovec - Bevkova ul*,2022/06/04 00:00:00.000,zbirna mestna ali krajevna cesta,SKLOP1,80.0,,,,,,,,"LINESTRING (519876.34 123391.89, 519876.29 123392.93, 519875.59 123401.69, 519875.01 123406.73, 519874.14 123412.44, 519873.07 123417.5, 519873 123417.88, 519871.31 123425.35, 519870.72 123427.79, 519869.37 123433.43, 519866.89 123443.76, 519864.67 123453.01, 519862.71 123461.14, 519860.65 123469.7)"
37329450.0,12.0,1.0,,011043,most 032803,2022/06/04 00:00:00.000,zbirna mestna ali krajevna cesta,SKLOP1,11.0,,,,,,,,"LINESTRING (519873.07 123417.5, 519873 123417.88, 519871.31 123425.35, 519870.72 123427.79)"
37330459.0,11.0,,,032334,severna vezna cesta,2022/06/04 00:00:00.000,glavna mestna cesta,SKLOP1,233.0,,,,,,,,"LINESTRING (520098.81 123459.48, 520090.55 123457.07, 520086.6 123455.81, 520084.01 123454.93, 520081.26 123453.95, 520076.8 123452.31, 520073.62 123451.15, 520070.29 123449.95, 520066.88 123448.72, 520063.41 123447.44, 520059.89 123446.14, 520056.37 123444.86, 520052.86 123443.6, 520049.32 123442.35, 520046.12 123441.24, 520042.11 123439.86, 520039.38 123438.92, 520033.76 123437.01, 520030.01 123435.76, 520026.28 123434.53, 520022.53 123433.3, 520018.8 123432.07, 520015.09 123430.87, 520011.39 123429.67, 520007.74 123428.5, 520004.22 123427.36, 520000.83 123426.27, 519997.58 123425.22, 519994.04 123424.11, 519991.48 123423.34, 519987.92 123422.27, 519984.79 123421.31, 519982.21 123420.54, 519975.88 123418.69, 519967.82 123416.38, 519960.95 123414.42, 519957.09 123413.31, 519943.56 123410.05, 519931.38 123406.81, 519919.71 123403.58, 519888.84 123395.23, 519881.81 123393.36, 519876.34 123391.89)"
37330564.0,11.0,,,032333,od nogometnega Ĺˇtadiona do Ul,2022/06/04 00:00:00.000,glavna mestna cesta,SKLOP1,908.0,,,,,,,,"LINESTRING (520955.64 123253.85, 520950.16 123261.61, 520945.15 123267.92, 520939.32 123274.89, 520932.7 123282.8, 520926.83 123289.61, 520920.62 123296.57, 520914.19 123303.45, 520907.51 123310.18, 520900.61 123316.76, 520893.19 123323.3, 520886 123329.38, 520878.38 123335.42, 520870.62 123341.38, 520862.69 123347.19, 520854.55 123352.77, 520848.25 123356.87, 520842.23 123360.55, 520833.67 123365.49, 520824.9 123370.18, 520815.92 123374.6, 520806.86 123378.81, 520797.74 123382.87, 520788.61 123386.69, 520778.44 123390.67, 520768.91 123394.4, 520761.72 123397.22, 520752.89 123400.56, 520740.72 123405, 520729.8 123408.99, 520717.75 123413.4, 520706.01 123417.69, 520694.22 123421.99, 520682.57 123426.39, 520670.43 123430.97, 520659.45 123435.21, 520646.97 123440.02, 520636.51 123444.06, 520624.45 123448.71, 520611.21 123453.82, 520598.98 123458.54, 520587.08 123463.14, 520575.38 123467.65, 520563.76 123472.14, 520550.57 123477.24, 520541.39 123480.59, 520532.51 123483.84, 520523.48 123486.95, 520515.18 123489.65, 520505.22 123492.86, 520495.87 123495.71, 520489.08 123497.62, 520482 123499.63, 520472.57 123502.1, 520463.11 123504.36, 520453.69 123506.4, 520444.32 123508.22, 520434.93 123509.83, 520425.48 123511.26, 520415.93 123512.48, 520406.36 123513.42, 520396.72 123514.21, 520386.94 123514.78, 520377.81 123515.13, 520368.53 123515.28, 520359.45 123515.27, 520350.44 123515.09, 520341.47 123514.73, 520328.63 123513.88, 520319.61 123513.11, 520310.52 123512.15, 520297.68 123510.47, 520288.78 123509.09, 520280.06 123507.55, 520267.86 123505.08, 520258.34 123502.96, 520251.09 123501.35, 520242.67 123499.35, 520231.35 123496.44, 520215.94 123492.48, 520205.75 123489.86, 520195.72 123487.28, 520181.88 123483.43, 520170.56 123480.42, 520159.17 123477.39, 520147.31 123474.24, 520137.28 123471.65, 520124.25 123468.28)"
37330470.0,11.0,,,032333,od nogometnega Ĺˇtadiona do Ul,2022/06/04 00:00:00.000,glavna mestna cesta,SKLOP1,24.0,,,,,,,,"LINESTRING (520108.23 123478.06, 520106.36 123477.53, 520104.43 123476.59, 520102.82 123475.5, 520101.37 123474.14, 520100.01 123472.56, 520099.11 123470.96, 520098.4 123469.24, 520097.89 123467.37, 520097.67 123465.38, 520097.72 123463.28, 520098.08 123461.43, 520098.81 123459.48)"
37330460.0,11.0,,,032333,od nogometnega Ĺˇtadiona do Ul,2022/06/04 00:00:00.000,glavna mestna cesta,SKLOP1,19.0,,,,,,,,"LINESTRING (520098.81 123459.48, 520099.74 123457.68, 520101.01 123455.85, 520102.49 123454.47, 520104.55 123453.08, 520106.69 123452.08, 520108.57 123451.66, 520110.34 123451.5, 520112.42 123451.53, 520114.34 123451.79)"
37330664.0,9.0,,,038031,Celje (kroĹľiĹˇÄŤe Ulice mesta,2022/06/04 00:00:00.000,lokalna cesta,SKLOP1,78.0,,,,,,,,"LINESTRING (520108.23 123478.06, 520107.19 123484.33, 520106.18 123490.72, 520105.42 123496.21, 520104.99 123500.4, 520104.67 123505.55, 520104.61 123510.36, 520104.75 123516.23, 520105.12 123521.96, 520105.66 123528.2, 520106.35 123535.06, 520107.01 123541.16, 520107.84 123548.27, 520108.9 123555.88)"
37330471.0,11.0,,,032333,od nogometnega Ĺˇtadiona do Ul,2022/06/04 00:00:00.000,glavna mestna cesta,SKLOP1,21.0,,,,,,,,"LINESTRING (520124.25 123468.28, 520123.57 123470.28, 520122.51 123472.23, 520121.31 123473.84, 520119.79 123475.28, 520117.96 123476.53, 520116.23 123477.38, 520114.19 123477.92, 520111.64 123478.27, 520109.9 123478.28, 520108.23 123478.06)"
37330464.0,11.0,,,032333,od nogometnega Ĺˇtadiona do Ul,2022/06/04 00:00:00.000,glavna mestna cesta,SKLOP1,21.0,,,,,,,,"LINESTRING (520114.34 123451.79, 520116.24 123452.32, 520118.44 123453.46, 520120.32 123454.91, 520122 123456.7, 520123.17 123458.54, 520123.88 123460.4, 520124.36 123462.44, 520124.52 123464.37, 520124.48 123466.17, 520124.25 123468.28)"
37330419.0,11.0,,,038387,Ulica mesta Grevenbroich - ro*,2022/06/04 00:00:00.000,glavna mestna cesta,SKLOP1,162.0,,,,,,,,"LINESTRING (520150.18 123293.38, 520149.28 123299.08, 520148.14 123304.5, 520147.1 123309.42, 520145.87 123314.68, 520144.48 123320.96, 520143.19 123326.77, 520141.57 123333.7, 520139.28 123343.47, 520137.12 123352.72, 520134.99 123361.83, 520132.81 123371.16, 520132.49 123372.55, 520130.24 123382.12, 520127.57 123393.55, 520125.36 123402.97, 520122.78 123414, 520120.56 123423.51, 520118.66 123432.16, 520116.45 123442.19, 520114.34 123451.79)"
37330193.0,11.0,,,038386,Ulica mesta Grevenbroich do S*,2022/06/04 00:00:00.000,glavna mestna cesta,SKLOP1,16.0,,,,,,,,"LINESTRING (520150.18 123293.38, 520148.31 123292.68, 520146.46 123291.53, 520145.04 123290.2, 520143.9 123288.51, 520143.19 123286.8, 520142.79 123284.87, 520142.65 123283.1, 520142.83 123280.96)"
37330144.0,11.0,,,038386,Ulica mesta Grevenbroich do S*,2022/06/04 00:00:00.000,glavna mestna cesta,SKLOP1,16.0,,,,,,,,"LINESTRING (520142.83 123280.96, 520143.34 123279.16, 520144.2 123277.61, 520145.29 123276.19, 520146.92 123274.76, 520148.52 123273.82, 520150.73 123273.12, 520153.01 123272.87, 520155.38 123273.11)"
37330195.0,11.0,,,038386,Ulica mesta Grevenbroich do S*,2022/06/04 00:00:00.000,glavna mestna cesta,SKLOP1,17.0,,,,,,,,"LINESTRING (520163.32 123285.22, 520162.78 123287.29, 520161.72 123289.41, 520160.28 123291.13, 520158.62 123292.3, 520156.69 123293.08, 520154.56 123293.55, 520152.31 123293.68, 520150.18 123293.38)"
37330147.0,11.0,,,038386,Ulica mesta Grevenbroich do S*,2022/06/04 00:00:00.000,glavna mestna cesta,SKLOP1,16.0,,,,,,,,"LINESTRING (520155.38 123273.11, 520157.18 123273.72, 520158.92 123274.67, 520160.17 123275.66, 520161.39 123277.09, 520162.4 123278.75, 520163.12 123280.51, 520163.45 123282.69, 520163.32 123285.22)"
37330192.0,12.0,,,032721,Cesta na Dobrovo â€“ Ĺ kapinov,2022/06/04 00:00:00.000,zbirna mestna ali krajevna cesta,SKLOP1,66.0,,,,,,,,"LINESTRING (520228.77 123291.56, 520218.32 123291.89, 520210.77 123292.12, 520203.68 123292.11, 520198.49 123292.11, 520191.5 123291.64, 520186.05 123290.93, 520180.78 123289.84, 520172.69 123287.84, 520163.32 123285.22)"
37330461.0,10.0,,,532921,Ĺ kapinova ulica do HĹ  15,2022/06/04 00:00:00.000,javna pot,SKLOP2,211.0,PEZ 2,Škapinova ulica do HŠ 15,javna pot,211.0,196.0,,,"LINESTRING (520228.77 123291.56, 520228.95 123298.35, 520229.18 123306.08, 520229.37 123311.93, 520229.7 123317.32, 520230.17 123322.14, 520230.8 123327.26, 520231.14 123330.01, 520231.7 123334.64, 520232.55 123342.06, 520233.55 123350.78, 520234.56 123360.38, 520235.5 123369.2, 520235.65 123370.57, 520236.54 123379.06, 520237.39 123387.07, 520237.48 123387.89, 520237.94 123392.31, 520238.37 123399.02, 520238.25 123403.96, 520237.82 123407.94, 520237.04 123411.65, 520235.8 123415.99, 520233.96 123420.66, 520233.55 123421.53, 520231.91 123424.97, 520229.91 123428.96, 520227.86 123433.1, 520226.01 123436.82, 520225.08 123438.68, 520224.28 123440.31, 520221.89 123444.82, 520220.04 123447.82, 520217.92 123450.52, 520215.79 123452.55, 520213.24 123454.13, 520210.73 123455.05, 520207.2 123455.81, 520201.61 123456.49, 520195.52 123457.09, 520188.2 123457.81, 520182.36 123458.38, 520177.75 123458.97, 520173.3 123459.52)"
37330191.0,12.0,,,032721,Cesta na Dobrovo â€“ Ĺ kapinov,2022/06/04 00:00:00.000,zbirna mestna ali krajevna cesta,SKLOP1,63.0,,,,,,,,"LINESTRING (520291.32 123287.77, 520285.51 123288.91, 520278.87 123289.73, 520271.07 123290.26, 520263.31 123290.5, 520251.78 123290.85, 520240.63 123291.2, 520228.77 123291.56)"
37330661.0,10.0,,,532401,Gradnikova ulica do HĹ  14,2022/06/04 00:00:00.000,javna pot,SKLOP2,183.0,PEZ 1,Gradnikova ulica do HŠ 14,javna pot,217.0,,,,"LINESTRING (518931.98 123547.22, 518925.27 123539.68, 518917.96 123531.48, 518909.99 123522.54, 518901.48 123512.98, 518891.41 123501.39, 518886.53 123495.57, 518881.82 123489.8, 518877.42 123484.09, 518873.36 123478.42, 518869.73 123472.53, 518867.24 123468.05, 518865.03 123463.57, 518863.07 123458.96, 518861.41 123454.67, 518859.86 123450.36, 518857.78 123443.36, 518855.8 123436.19, 518853.61 123428.95, 518851.24 123421.51, 518849.1 123414.78, 518846.35 123407.06, 518844.51 123403.02, 518843 123400.29, 518841.44 123398.03, 518839.56 123395.76, 518837.82 123393.94)"
37330609.0,9.0,,,032071,Celje (Cesta na OstroĹľno) - L,2022/06/04 00:00:00.000,lokalna cesta,SKLOP1,46.0,,,,,,,,"LINESTRING (519113.31 123487.83, 519116.98 123494.68, 519120.04 123500.41, 519122.38 123504.4, 519124.43 123507.64, 519127.01 123511.11, 519129.81 123514.2, 519133.1 123517.04, 519136.96 123519.76, 519141.9 123522.61)"
37330521.0,11.0,,,032314,Cesta na OstroĹľno â€“ ul. her,2022/06/04 00:00:00.000,glavna mestna cesta,SKLOP1,144.0,,,,,,,,"LINESTRING (519241.34 123421.82, 519228.94 123428.38, 519215.97 123435.22, 519200.87 123443.19, 519185.29 123451.42, 519170.61 123459.17, 519155.86 123466.95, 519146.59 123471.61, 519127.94 123480.47, 519113.31 123487.83)"
37330560.0,10.0,,,532283,CvetliÄŤna ulica do HĹ  1,2022/06/04 00:00:00.000,javna pot,SKLOP2,67.0,PEZ 2,Cvetlična ulica do HŠ 1,javna pot,67.0,,,,"LINESTRING (519216.55 123481.81, 519211.4 123481.04, 519208.48 123480.98, 519205.28 123481.45, 519202.34 123482.32, 519198.59 123483.9, 519194.32 123485.9, 519188.59 123488.76, 519180.65 123492.89, 519171.51 123497.65, 519164.92 123500.99, 519159.16 123503.9, 519155.75 123505.78)"
37330561.0,10.0,,,532281,CvetliÄŤna ulica I,2022/06/04 00:00:00.000,javna pot,SKLOP2,27.0,PEZ 2,Cvetlična ulica I,javna pot,296.0,,,,"LINESTRING (519212.69 123508.16, 519213.49 123502.75, 519214.22 123497.78, 519215.03 123492.3, 519215.58 123488.11, 519216.04 123484.87, 519216.55 123481.81)"
37330512.0,10.0,,,532281,CvetliÄŤna ulica I,2022/06/04 00:00:00.000,javna pot,SKLOP2,239.0,PEZ 2,Cvetlična ulica I,javna pot,296.0,,,,"LINESTRING (519216.55 123481.81, 519217.06 123479.8, 519217.95 123478.13, 519219.17 123477.01, 519220.8 123475.92, 519222.64 123475.29, 519224.52 123474.93, 519226.99 123474.64, 519230.72 123474.35, 519236.72 123474.06, 519244.43 123473.7, 519249.97 123473.44, 519256.83 123473.11, 519263.91 123472.78, 519270.81 123472.45, 519280.76 123471.98, 519289.42 123471.57, 519297.25 123471.2, 519306.23 123470.78, 519314.17 123470.41, 519321.6 123470.06, 519336.1 123469.29, 519350.46 123468.52, 519357.69 123468.32, 519364.81 123468.32, 519371.8 123468.52, 519378.69 123469.04, 519383.38 123469.57, 519388.69 123470.32, 519395.54 123471.39, 519402.38 123472.64, 519409.24 123474.09, 519415.9 123475.71, 519425.01 123478.13, 519430.82 123479.69, 519436.29 123480.83, 519440.51 123481.21, 519443.88 123480.94, 519447.09 123480.34, 519450.29 123479.41)"
37330358.0,10.0,,,532211,Cesta na OstroĹľno do HĹ  72,2022/06/04 00:00:00.000,javna pot,SKLOP2,96.0,PEZ 1,Cesta na Ostrožno do HŠ 72,javna pot,217.0,,,,"LINESTRING (519241.34 123421.82, 519238.98 123417.79, 519237.1 123414.39, 519235.74 123410.93, 519235.1 123407.5, 519235.32 123404.29, 519236.47 123401.18, 519238.15 123398.63, 519241 123395.32, 519243.79 123392.32, 519248.55 123387.43, 519254.89 123380.92, 519260.82 123374.83, 519266.39 123369.1, 519270.04 123365.35, 519275.51 123359.61, 519279.32 123355.32, 519283.11 123350.94, 519286.41 123346.97)"
37330359.0,11.0,,,032314,Cesta na OstroĹľno â€“ ul. her,2022/06/04 00:00:00.000,glavna mestna cesta,SKLOP1,125.0,,,,,,,,"LINESTRING (519351.14 123361.34, 519339.12 123368.77, 519330.28 123373.9, 519312.58 123383.72, 519297.51 123392.2, 519284.13 123399.39, 519268.98 123407.4, 519256.17 123414.09, 519241.34 123421.82)"
37330257.0,10.0,,,532213,Cesta na OstroĹľno do HĹ  89,2022/06/04 00:00:00.000,javna pot,SKLOP2,89.0,PEZ 1,Cesta na Ostrožno do HŠ 89,javna pot,89.0,,,,"LINESTRING (519286.41 123346.97, 519284.67 123344.7, 519282.99 123342.2, 519281.47 123339.36, 519280.21 123336.32, 519278.24 123330.92, 519276.46 123325.38, 519275.14 123320.87, 519273.41 123314.84, 519271.45 123308.01, 519269.72 123302.06, 519268.21 123296.86, 519267 123292.74, 519265.57 123287.89, 519263.89 123282.46, 519262.11 123277.13, 519256.09 123264.14)"
37330258.0,10.0,,,532211,Cesta na OstroĹľno do HĹ  72,2022/06/04 00:00:00.000,javna pot,SKLOP2,121.0,PEZ 1,Cesta na Ostrožno do HŠ 72,javna pot,217.0,,,,"LINESTRING (519286.41 123346.97, 519289.25 123343.81, 519293.96 123338.89, 519298.56 123334.19, 519304.44 123328.04, 519312.3 123319.81, 519320.92 123310.79, 519328.04 123303.33, 519336.15 123294.85, 519344.28 123286.33, 519351.3 123278.98, 519357.71 123272.28, 519363.69 123266.02, 519367.33 123262.21, 519370.15 123259.23)"
37330408.0,10.0,,,532232,Ob Koprivnici do HĹ  77,2022/06/04 00:00:00.000,javna pot,SKLOP2,88.0,PEZ 2,Ob Koprivnici do HŠ 77,javna pot,88.0,,,,"LINESTRING (519393.54 123406.93, 519390.75 123410.21, 519388.44 123412.94, 519385.61 123415.83, 519381.77 123419.18, 519377.97 123422.07, 519374.54 123424.2, 519370.9 123425.99, 519366.82 123427.3, 519362.25 123428.22, 519357.03 123428.82, 519349.03 123429.53, 519341.69 123429.97, 519334.65 123430.39, 519326.67 123430.88, 519319.55 123431.31, 519313.15 123431.7)"
37330357.0,13.0,,,032833,Ob Koprivnici - Ulica Alme Ka*,2022/06/04 00:00:00.000,mestna ali krajevna cesta,SKLOP1,63.0,,,,,,,,"LINESTRING (519351.14 123361.34, 519354.28 123366.11, 519358.03 123371.56, 519361.26 123376.07, 519364.62 123380.31, 519367.67 123383.8, 519371.23 123387.2, 519376.5 123392.06, 519380.15 123395.32, 519386.49 123400.82, 519393.54 123406.93)"
37330409.0,13.0,,,032833,Ob Koprivnici - Ulica Alme Ka*,2022/06/04 00:00:00.000,mestna ali krajevna cesta,SKLOP1,45.0,,,,,,,,"LINESTRING (519393.54 123406.93, 519399.73 123412.3, 519405.69 123417.46, 519411.61 123422.72, 519415.25 123425.93, 519418.43 123428.74, 519422.69 123432.75, 519426.8 123436.65)"
,,,,,Lava,,kolesarska - pešpot,SKLOP3,776.0,,,,259707.0,16.286,,,"LINESTRING (519097.63232594 122298.49029634241, 519180.64108706795 122289.90110165533, 519174.9183187847 122370.04783902597, 519176.63608673715 122383.78721275833, 519166.9044404449 122401.53420033213, 519147.4433922181 122527.47933311015, 519133.7071862086 122656.85917796381, 519122.83111420355 122695.7877941858, 519121.1152924341 122760.4775887886, 519117.6815606298 122805.70325284172, 519067.3070105977 122939.09133676067, 519088.48903713503 122956.26508155931)"
,,,,,Lava,,KJPP,SKLOP3,776.0,PEZ1,,,,,,,"LINESTRING (519097.63232594 122298.49029634241, 519180.64108706795 122289.90110165533, 519174.9183187847 122370.04783902597, 519176.63608673715 122383.78721275833, 519166.9044404449 122401.53420033213, 519147.4433922181 122527.47933311015, 519133.7071862086 122656.85917796381, 519122.83111420355 122695.7877941858, 519121.1152924341 122760.4775887886, 519117.6815606298 122805.70325284172, 519067.3070105977 122939.09133676067, 519088.48903713503 122956.26508155931)"
3.0,,,,,,,,,,PEZ 2,,,,,,pump track,"LINESTRING (520132.7270989578 123118.16947221197, 520013.754925751 123092.83589227963, 519993.1941299405 123180.96347244829, 520112.9007227807 123207.39862243365)"
3.0,,,,,,,,,,PEZ 2,,,,,,po d kostanji,"LINESTRING (520098.2036008816 122833.59333275072, 520201.01844282314 122830.65321236383)"
